	WordPiece	surprisal	window
713	the	3.4555375804992994	1SL/1R
714	healing	10.523774434770383	1SL/1R
715	of	1.373791112830733	1SL/1R
716	the	2.7897102045304067	1SL/1R
717	nations	12.67913335965918	1SL/1R
718	.	0.10753824636272911	1SL/1R
719	And	2.9231221134516905	1SL/1R
720	there	7.946649946506949	1SL/1R
721	shall	8.296044692462	1SL/1R
722	be	0.019709167291633724	1SL/1R
723	no	0.4680441536967856	1SL/1R
724	more	1.2763668627371276	1SL/1R
725	curse	16.51017726836843	1SL/1R
726	but	8.452779372801086	1SL/1R
727	the	1.5580492369201682	1SL/1R
728	throne	15.398324862792613	1SL/1R
729	of	0.048375645729509975	1SL/1R
730	God	2.9481893224715945	1SL/1R
731	and	1.014289022704474	1SL/1R
732	of	1.732502189344953	1SL/1R
733	the	0.2341297848412462	1SL/1R
734	Lamb	8.811961924574998	1SL/1R
735	shall	0.1428108642209609	1SL/1R
736	be	2.4424512257607307	1SL/1R
737	in	3.500498712282979	1SL/1R
738	it	5.602354349160523	1SL/1R
739	and	1.822342778398854	1SL/1R
740	his	1.3626620438960935	1SL/1R
741	servants	8.754253208370262	1SL/1R
742	shall	0.1807083877989198	1SL/1R
743	serve	4.26620077654198	1SL/1R
744	him	1.5990650744300023	1SL/1R
745	.	0.15772658696410397	1SL/1R
746	And	5.432811797818899	1SL/1R
747	they	6.037810549683668	1SL/1R
748	shall	7.882373384271602	1SL/1R
749	see	8.20352295529715	1SL/1R
750	his	2.5607187251990267	1SL/1R
751	face	1.8192444628461415	1SL/1R
752	and	2.151967780106265	1SL/1R
753	his	0.06886881390434053	1SL/1R
754	name	5.720572341495108	1SL/1R
755	shall	0.7816000981153993	1SL/1R
756	be	1.591325336933142	1SL/1R
757	in	1.053258604120514	1SL/1R
758	their	0.8510961616354058	1SL/1R
759	forehead	8.205372836674771	1SL/1R
760	##s	0.020119118358223786	1SL/1R
761	.	0.14373852729034842	1SL/1R
762	And	2.9231221134516905	1SL/1R
763	there	7.946649946506949	1SL/1R
764	shall	8.296044692462	1SL/1R
765	be	0.019709167291633724	1SL/1R
766	no	2.7213442438156847	1SL/1R
767	night	10.48308077698449	1SL/1R
768	there	7.373064702787391	1SL/1R
769	and	4.585090289490116	1SL/1R
770	they	8.120364684765898	1SL/1R
771	need	7.318130968279518	1SL/1R
772	no	0.7340263397975927	1SL/1R
773	candle	13.331353238555756	1SL/1R
774	neither	17.10379039801185	1SL/1R
775	light	5.061871016350284	1SL/1R
776	of	4.96294124386587	1SL/1R
777	the	0.3909349149366246	1SL/1R
778	sun	4.1932159767339074	1SL/1R
779	for	11.127710265514006	1SL/1R
780	the	0.7594035666253529	1SL/1R
781	Lord	3.6273348375235366	1SL/1R
782	God	9.288988469198683	1SL/1R
783	give	9.753964159500958	1SL/1R
784	##th	4.75911872343121	1SL/1R
785	them	3.899441759051033	1SL/1R
786	light	4.469886137938165	1SL/1R
787	and	0.8660400398968052	1SL/1R
788	they	1.9498811632742674	1SL/1R
789	shall	0.2712916258001283	1SL/1R
790	reign	12.907212540054337	1SL/1R
791	for	0.1760449708751649	1SL/1R
792	ever	4.276739238539132	1SL/1R
793	and	0.1163576287164456	1SL/1R
794	ever	0.1783414186326326	1SL/1R
795	.	0.1256505557026983	1SL/1R
796	And	5.463864740212222	1SL/1R
797	he	1.6028152690499555	1SL/1R
798	said	4.389793266192339	1SL/1R
799	unto	8.490200475732188	1SL/1R
800	me	0.9538928251776495	1SL/1R
801	These	19.22917996513059	1SL/1R
802	saying	6.138347947668394	1SL/1R
803	##s	0.0012267577234055902	1SL/1R
804	are	2.152911677196722	1SL/1R
805	faithful	11.326471908677616	1SL/1R
806	and	0.09520719095668524	1SL/1R
807	true	1.299211701911023	1SL/1R
808	and	4.184472656724477	1SL/1R
809	the	2.5624542720146772	1SL/1R
810	Lord	2.619137491142149	1SL/1R
811	God	5.0486418186946915	1SL/1R
812	of	5.50443148559199	1SL/1R
813	the	1.5792025774189133	1SL/1R
814	holy	4.963760641123756	1SL/1R
815	prophet	5.2779861210118435	1SL/1R
816	##s	0.8063735789244393	1SL/1R
817	sent	7.526321620796208	1SL/1R
818	his	3.90176739669369	1SL/1R
819	angel	8.26981162524157	1SL/1R
820	to	1.9939078408563315	1SL/1R
821	she	3.9663333550675786	1SL/1R
822	##w	5.0769176569124514	1SL/1R
823	unto	7.814977149616881	1SL/1R
824	his	1.1503591501420072	1SL/1R
825	servants	9.620793125834307	1SL/1R
826	the	5.525747570084881	1SL/1R
827	things	4.172575300705599	1SL/1R
828	which	2.808563154521278	1SL/1R
829	must	10.764081313826031	1SL/1R
830	shortly	13.438616485272508	1SL/1R
831	be	0.0015052892563188816	1SL/1R
832	done	1.3864584822808717	1SL/1R
833	.	0.176368715957437	1SL/1R
834	Be	2.2197778466026494	1SL/1R
835	##hold	7.266162926666939	1SL/1R
836	I	6.691283937675126	1SL/1R
837	come	6.943426446661867	1SL/1R
838	quickly	12.953993772037553	1SL/1R
839	blessed	13.446539209947119	1SL/1R
840	is	5.26625589849128	1SL/1R
841	he	6.8581770847984815	1SL/1R
842	that	8.579055997129755	1SL/1R
843	keep	9.915409577237574	1SL/1R
844	##eth	4.3796974923235545	1SL/1R
845	the	4.401748565799381	1SL/1R
846	saying	11.34776103909735	1SL/1R
847	##s	0.03425542874238407	1SL/1R
848	of	0.2519007376054479	1SL/1R
849	the	0.2917379535974169	1SL/1R
850	prophecy	10.915575667946815	1SL/1R
851	of	2.859608465530895	1SL/1R
852	this	2.292663724512186	1SL/1R
853	book	6.519415008417847	1SL/1R
854	.	0.19123619629029956	1SL/1R
855	And	3.4962934930746137	1SL/1R
856	I	10.456371747335078	1SL/1R
857	John	17.795804706035593	1SL/1R
858	saw	7.22463436543639	1SL/1R
859	these	2.74026047111511	1SL/1R
860	things	2.225033624683288	1SL/1R
861	and	0.9109282985530167	1SL/1R
862	heard	4.717101338366434	1SL/1R
863	them	2.1072951636224895	1SL/1R
864	And	16.09374023706754	1SL/1R
865	when	7.880731925099157	1SL/1R
866	I	0.7131945209238031	1SL/1R
867	had	1.5692982355937228	1SL/1R
868	heard	7.020890599034687	1SL/1R
869	and	0.2364646317010057	1SL/1R
870	seen	3.72397941828522	1SL/1R
871	I	6.303454563524905	1SL/1R
872	fell	4.290495015134374	1SL/1R
873	down	2.225454509077321	1SL/1R
874	to	0.45757879294915466	1SL/1R
875	worship	15.66655048002716	1SL/1R
876	before	8.327104567778964	1SL/1R
877	the	4.860057448651884	1SL/1R
878	feet	7.6578375509104974	1SL/1R
879	of	0.016102664302075565	1SL/1R
880	the	0.7947399516530365	1SL/1R
881	angel	7.785894361944395	1SL/1R
882	which	6.105833917727294	1SL/1R
883	she	3.727001953882641	1SL/1R
884	##wed	14.043177121938625	1SL/1R
885	me	3.1021654355490544	1SL/1R
886	these	0.4584993332555007	1SL/1R
887	things	0.6118202818218745	1SL/1R
888	.	0.17876524962418067	1SL/1R
889	Then	8.4941592561649	1SL/1R
890	sa	8.60770668775243	1SL/1R
891	##ith	1.7552449425111687	1SL/1R
892	he	9.257538827175374	1SL/1R
893	unto	9.406792864291464	1SL/1R
894	me	2.6202005899472587	1SL/1R
895	See	14.91281090016545	1SL/1R
896	thou	7.743304678433879	1SL/1R
897	do	4.17909145556879	1SL/1R
898	it	6.59374035861592	1SL/1R
899	not	10.654806615507066	1SL/1R
900	for	6.651408391683779	1SL/1R
901	I	0.1758213454806639	1SL/1R
902	am	2.0063253515037305	1SL/1R
903	thy	5.807621691811864	1SL/1R
904	fellows	18.17160547636183	1SL/1R
905	##er	6.4590172107217745	1SL/1R
906	##vant	2.6796096989564036	1SL/1R
907	and	4.554894701495246	1SL/1R
908	of	7.695101719160794	1SL/1R
909	thy	6.850282645912427	1SL/1R
910	br	10.952653387217403	1SL/1R
911	##eth	0.0013590448893497718	1SL/1R
912	##ren	0.001484629941562937	1SL/1R
913	the	3.295090478397905	1SL/1R
914	prophet	3.722807256904271	1SL/1R
915	##s	1.2200843123349374	1SL/1R
916	and	0.16542488863027616	1SL/1R
917	of	0.18868371707690607	1SL/1R
918	them	5.010311868604901	1SL/1R
919	which	6.91331950746807	1SL/1R
920	keep	8.467700321682624	1SL/1R
921	the	5.075683571144912	1SL/1R
922	saying	8.256719354574242	1SL/1R
923	##s	0.030163479598245724	1SL/1R
924	of	0.24044782629377626	1SL/1R
925	this	3.2409682469835954	1SL/1R
926	book	10.548874807361887	1SL/1R
927	worship	15.341394829460397	1SL/1R
928	God	13.7146144326823	1SL/1R
929	.	0.3121580041856146	1SL/1R
930	And	5.463864740212222	1SL/1R
931	he	3.516162947005357	1SL/1R
932	sa	2.2193024527936625	1SL/1R
933	##ith	1.4417527213587582	1SL/1R
934	unto	3.619363760121936	1SL/1R
935	me	9.899840095700133	1SL/1R
936	Seal	20.364502394061386	1SL/1R
937	not	12.42320763733947	1SL/1R
938	the	4.939028551362247	1SL/1R
939	saying	11.463853117267561	1SL/1R
940	##s	0.37006346675783713	1SL/1R
941	of	1.3556820350453036	1SL/1R
942	the	0.8096205292117293	1SL/1R
943	prophecy	11.939020472963836	1SL/1R
944	of	2.2930638261996465	1SL/1R
945	this	2.4674842644167905	1SL/1R
946	book	6.811036346238007	1SL/1R
947	for	8.446289742173201	1SL/1R
948	the	5.070853403116394	1SL/1R
949	time	7.675748021981228	1SL/1R
950	is	4.966733456018816	1SL/1R
951	at	0.32584232920016293	1SL/1R
952	hand	2.600881959320475	1SL/1R
953	.	0.25342335481626505	1SL/1R
954	He	8.670776578506215	1SL/1R
955	that	7.953171577186394	1SL/1R
956	is	3.2419173142559257	1SL/1R
957	un	11.551087447317277	1SL/1R
958	##ju	0.03267249452701888	1SL/1R
959	##st	0.01306621071862427	1SL/1R
960	let	13.691151201359997	1SL/1R
961	him	1.500412341846008	1SL/1R
962	be	3.5696750700909994	1SL/1R
963	un	0.05989201388056788	1SL/1R
964	##ju	2.2701888528575374e-05	1SL/1R
965	##st	0.0010227993307506008	1SL/1R
966	still	14.942218600571541	1SL/1R
967	and	4.332971858171072	1SL/1R
968	he	5.7022804613787645	1SL/1R
969	which	5.671969402026469	1SL/1R
970	is	0.08493066391726156	1SL/1R
971	filthy	15.980422675084462	1SL/1R
972	let	0.9220363928092593	1SL/1R
973	him	0.13453752640627314	1SL/1R
974	be	0.02605009393127821	1SL/1R
975	filthy	4.976298937525215	1SL/1R
976	still	0.5121023267920289	1SL/1R
977	and	0.5841183559108253	1SL/1R
978	he	0.6260818504388085	1SL/1R
979	that	0.44745613144289503	1SL/1R
980	is	0.030944217330340442	1SL/1R
981	right	0.15286502216981335	1SL/1R
982	##eous	5.68066070790833	1SL/1R
983	let	0.2931974288298076	1SL/1R
984	him	0.09114399602128113	1SL/1R
985	be	0.008377819558719366	1SL/1R
986	right	0.06164905856498488	1SL/1R
987	##eous	0.0007025481780534676	1SL/1R
988	still	0.2201566317167762	1SL/1R
989	and	0.15647472403094342	1SL/1R
990	he	0.5480749378532263	1SL/1R
991	that	0.18134322625869373	1SL/1R
992	is	0.011117376129945683	1SL/1R
993	holy	11.780704425735262	1SL/1R
994	let	0.1414209613231381	1SL/1R
995	him	0.06836876497099822	1SL/1R
996	be	0.009711798851333416	1SL/1R
997	holy	6.43229627851163	1SL/1R
998	still	0.03327541706891497	1SL/1R
999	.	0.29429063237433595	1SL/1R
1000	And	8.101171781258502	1SL/1R
1001	be	0.0669911679918068	1SL/1R
1002	##hold	6.218263099659351	1SL/1R
1003	I	5.08022084367394	1SL/1R
1004	come	6.718972165806916	1SL/1R
1005	quickly	11.544655846118426	1SL/1R
1006	and	9.18306714111996	1SL/1R
1007	my	7.221494392509603	1SL/1R
1008	reward	6.87629487963806	1SL/1R
1009	is	3.089797932609186	1SL/1R
1010	with	3.7294808098705388	1SL/1R
1011	me	2.9484373881040637	1SL/1R
1012	to	0.7552054632527195	1SL/1R
1013	give	8.835749954477896	1SL/1R
1014	every	6.8191511518402566	1SL/1R
1015	man	5.961020578708537	1SL/1R
1016	according	16.294992886722888	1SL/1R
1017	as	13.45709176909694	1SL/1R
1018	his	3.6776128532686068	1SL/1R
1019	work	10.551675327234994	1SL/1R
1020	shall	2.885898982456642	1SL/1R
1021	be	1.6131339359496806	1SL/1R
1022	.	0.12043142631473619	1SL/1R
1023	I	0.1391951820048699	1SL/1R
1024	am	0.35490936548411206	1SL/1R
1025	Alpha	13.110885908385058	1SL/1R
1026	and	0.28714474559935343	1SL/1R
1027	Omega	7.1892346177884425	1SL/1R
1028	the	4.040080555655889	1SL/1R
1029	beginning	12.970952437677672	1SL/1R
1030	and	2.839090386790884	1SL/1R
1031	the	0.007067972016337226	1SL/1R
1032	end	0.13002875981852313	1SL/1R
1033	the	0.43716483969332154	1SL/1R
1034	first	13.062170574382218	1SL/1R
1035	and	0.512938814170679	1SL/1R
1036	the	0.004639201796739069	1SL/1R
1037	last	0.42259445374069754	1SL/1R
1038	.	0.04759590735774332	1SL/1R
1039	Blessed	11.517301824060244	1SL/1R
1040	are	1.4622992139224138	1SL/1R
1041	they	3.5586165301487895	1SL/1R
1042	that	2.7238376747139474	1SL/1R
1043	do	7.745499569310233	1SL/1R
1044	his	11.72243661143806	1SL/1R
1045	command	0.6602319396209697	1SL/1R
1046	##ments	11.682067292318383	1SL/1R
1047	that	6.559589678844753	1SL/1R
1048	they	2.3590620444826262	1SL/1R
1049	may	3.2345663829801055	1SL/1R
1050	have	5.6227016819926074	1SL/1R
1051	right	8.019527769301689	1SL/1R
1052	to	1.1060105810300551	1SL/1R
1053	the	0.8137725403812738	1SL/1R
1054	tree	14.403448284894598	1SL/1R
1055	of	0.045135530874377376	1SL/1R
1056	life	0.5045858038824215	1SL/1R
1057	and	2.4271159275299703	1SL/1R
1058	may	1.2482575751547775	1SL/1R
1059	enter	9.012553556199759	1SL/1R
1060	in	8.620159880218104	1SL/1R
1061	through	6.788643103830807	1SL/1R
1062	the	1.2103577080608356	1SL/1R
1063	gates	8.1583536937581	1SL/1R
1064	into	9.614197488611069	1SL/1R
1065	the	0.28124065453888203	1SL/1R
1066	city	4.615992819174468	1SL/1R
1067	.	0.08362163731369213	1SL/1R
1068	For	8.67626996479026	1SL/1R
1069	without	15.177997190171387	1SL/1R
1070	are	8.529777061523232	1SL/1R
1071	dogs	16.29271565350963	1SL/1R
1072	and	4.0338708446669616	1SL/1R
1073	so	0.08420877012873938	1SL/1R
1074	##rcerer	1.1727580029315974	1SL/1R
1075	##s	0.027497718155144627	1SL/1R
1076	and	0.9048860047778438	1SL/1R
1077	whore	10.416163851939716	1SL/1R
1078	##mon	0.0009530125947296228	1SL/1R
1079	##gers	0.006328288058617203	1SL/1R
1080	and	0.12818789514532206	1SL/1R
1081	murderer	2.8942941442977355	1SL/1R
1082	##s	0.003313436204657	1SL/1R
1083	and	0.651336673078588	1SL/1R
1084	idol	0.7546402445477223	1SL/1R
1085	##ater	0.39074414522489226	1SL/1R
1086	##s	0.008831023030974659	1SL/1R
1087	and	8.587513106988686	1SL/1R
1088	who	8.859747343541072	1SL/1R
1089	##so	0.0016749650709736133	1SL/1R
1090	##ever	0.04907680102777493	1SL/1R
1091	love	6.985344888981304	1SL/1R
1092	##th	10.074210252582223	1SL/1R
1093	and	4.459381798273355	1SL/1R
1094	make	9.188180640330973	1SL/1R
1095	##th	4.174522730355479	1SL/1R
1096	a	3.0874874134808397	1SL/1R
1097	lie	8.907224151520854	1SL/1R
1098	.	0.24339216869679633	1SL/1R
1099	I	9.860108801124575	1SL/1R
1100	Jesus	21.018628264225335	1SL/1R
1101	have	5.609430717584612	1SL/1R
1102	sent	9.826143257685391	1SL/1R
1103	mine	10.684916238672526	1SL/1R
1104	angel	14.303048175245555	1SL/1R
1105	to	0.15967519449369183	1SL/1R
1106	testify	12.112930118218861	1SL/1R
1107	unto	9.293815870935799	1SL/1R
1108	you	1.9268104672962616	1SL/1R
1109	these	3.656690239950801	1SL/1R
1110	things	2.3309989477482946	1SL/1R
1111	in	4.698323798654603	1SL/1R
1112	the	1.9555857014849702	1SL/1R
1113	churches	9.990633340264448	1SL/1R
1114	I	0.7149528675807427	1SL/1R
1115	am	6.997618802595878	1SL/1R
1116	the	3.407339264108623	1SL/1R
1117	root	15.318414128751417	1SL/1R
1118	and	3.5547122975065344	1SL/1R
1119	the	0.8018073803181442	1SL/1R
1120	offspring	11.498029220415841	1SL/1R
1121	of	0.15897204842598742	1SL/1R
1122	David	8.857045836271165	1SL/1R
1123	and	1.5116508570656904	1SL/1R
1124	the	0.8981480441831213	1SL/1R
1125	bright	15.005775975436151	1SL/1R
1126	and	8.158808843089817	1SL/1R
1127	morning	11.273546387815442	1SL/1R
1128	star	4.160444803275577	1SL/1R
1129	.	0.17419668244512937	1SL/1R
1130	And	6.438466500443116	1SL/1R
1131	the	1.9800818591319826	1SL/1R
1132	Spirit	13.355030452772025	1SL/1R
1133	and	4.359713133378781	1SL/1R
1134	the	0.3733861450797874	1SL/1R
1135	bride	16.836612901060896	1SL/1R
1136	say	12.067541922783168	1SL/1R
1137	Come	15.517069472803403	1SL/1R
1138	And	8.679161861229645	1SL/1R
1139	let	7.136709234189736	1SL/1R
1140	him	6.395549703503191	1SL/1R
1141	that	10.219531018764743	1SL/1R
1142	hear	6.857345390543675	1SL/1R
1143	##eth	7.379756566515739	1SL/1R
1144	say	5.4785839486922026	1SL/1R
1145	Come	3.7255336876827316	1SL/1R
1146	And	1.0217031712443343	1SL/1R
1147	let	0.9020599922078597	1SL/1R
1148	him	0.2103916344866283	1SL/1R
1149	that	0.22106844732049985	1SL/1R
1150	is	11.212791689136045	1SL/1R
1151	at	9.264132279153635	1SL/1R
1152	##hir	8.270668653877346	1SL/1R
1153	##st	1.1933982636988743	1SL/1R
1154	come	4.1551409253626055	1SL/1R
1155	And	1.558066328434496	1SL/1R
1156	who	5.727598592691346	1SL/1R
1157	##so	0.025018677647557414	1SL/1R
1158	##ever	0.006463721555015555	1SL/1R
1159	will	1.2271911132579851	1SL/1R
1160	let	6.485204814651313	1SL/1R
1161	him	1.7109980838074395	1SL/1R
1162	take	6.354808742091375	1SL/1R
1163	the	1.7265838416288246	1SL/1R
1164	water	9.375009040451557	1SL/1R
1165	of	0.31485887620177105	1SL/1R
1166	life	4.3503781604628715	1SL/1R
1167	freely	7.206375855294009	1SL/1R
1168	.	0.7916535487989234	1SL/1R
1169	For	11.238677343472053	1SL/1R
1170	I	10.90996804395271	1SL/1R
1171	testify	10.94439418025826	1SL/1R
1172	unto	8.088762185428017	1SL/1R
1173	every	2.937955180223868	1SL/1R
1174	man	3.3473595918969044	1SL/1R
1175	that	7.103971524513645	1SL/1R
1176	hear	6.668530148760214	1SL/1R
1177	##eth	0.20022946389030938	1SL/1R
1178	the	4.422938998796978	1SL/1R
1179	words	2.0835013601739725	1SL/1R
1180	of	0.1207866853908972	1SL/1R
1181	the	0.526857368089476	1SL/1R
1182	prophecy	10.891525633415322	1SL/1R
1183	of	1.1263788493591511	1SL/1R
1184	this	2.060128852432047	1SL/1R
1185	book	7.881251996288047	1SL/1R
1186	If	9.763854826583005	1SL/1R
1187	any	3.286142815729493	1SL/1R
1188	man	0.6132007549722704	1SL/1R
1189	shall	3.8824653269881506	1SL/1R
1190	add	8.781457456725924	1SL/1R
1191	unto	3.6000271909964465	1SL/1R
1192	these	2.0765461959315124	1SL/1R
1193	things	5.802559961198541	1SL/1R
1194	God	7.802683404543065	1SL/1R
1195	shall	0.09971220611540343	1SL/1R
1196	add	3.018577829079401	1SL/1R
1197	unto	0.15977499947915874	1SL/1R
1198	him	0.7343281587252041	1SL/1R
1199	the	1.5337689135136234	1SL/1R
1200	plague	8.849059049538589	1SL/1R
1201	##s	1.9744797045111941	1SL/1R
1202	that	0.8772037527677715	1SL/1R
1203	are	0.6042020501646902	1SL/1R
1204	written	11.040922146867782	1SL/1R
1205	in	1.4756399063389558	1SL/1R
1206	this	0.23733795595505186	1SL/1R
1207	book	0.14987612838415587	1SL/1R
1208	.	0.32098183426787047	1SL/1R
1209	And	2.7000381193100553	1SL/1R
1210	if	0.4139491450686093	1SL/1R
1211	any	5.929670031913265	1SL/1R
1212	man	4.7124788183901165	1SL/1R
1213	shall	10.569061568008356	1SL/1R
1214	take	10.775564152777273	1SL/1R
1215	away	7.9354419079402385	1SL/1R
1216	from	4.073733236555999	1SL/1R
1217	the	4.088237094514408	1SL/1R
1218	words	9.166556368280029	1SL/1R
1219	of	0.24085087684119208	1SL/1R
1220	the	1.9611221929662748	1SL/1R
1221	book	9.636824916977497	1SL/1R
1222	of	2.214042139100659	1SL/1R
1223	this	5.94631850661375	1SL/1R
1224	prophecy	15.110368021175358	1SL/1R
1225	God	8.992435089512332	1SL/1R
1226	shall	0.37965039133915274	1SL/1R
1227	take	0.11636517908123686	1SL/1R
1228	away	0.3530273858041294	1SL/1R
1229	his	1.327300698817895	1SL/1R
1230	part	12.29053634853408	1SL/1R
1231	out	5.918594257299821	1SL/1R
1232	of	0.15722574978750178	1SL/1R
1233	the	0.5998118838419485	1SL/1R
1234	book	0.9486441697136427	1SL/1R
1235	of	0.15735482676805176	1SL/1R
1236	life	9.696255895477869	1SL/1R
1237	and	1.6482620708944173	1SL/1R
1238	out	7.014805248253804	1SL/1R
1239	of	0.03704655704728645	1SL/1R
1240	the	0.39877124335167197	1SL/1R
1241	holy	1.8965127205127237	1SL/1R
1242	city	8.623836447385456	1SL/1R
1243	and	0.5265932476812095	1SL/1R
1244	from	1.9322357780083816	1SL/1R
1245	the	8.781818300210857	1SL/1R
1246	things	7.91865098733253	1SL/1R
1247	which	2.0751566955503153	1SL/1R
1248	are	0.5547769699662017	1SL/1R
1249	written	6.736450110946221	1SL/1R
1250	in	0.776780137202027	1SL/1R
1251	this	1.2666978809882363	1SL/1R
1252	book	0.3722432675753657	1SL/1R
1253	.	0.13552732675082863	1SL/1R
1254	He	8.724712076742225	1SL/1R
1255	which	15.902051475409872	1SL/1R
1256	test	14.553823976212465	1SL/1R
1257	##if	4.24450510655427	1SL/1R
1258	##iet	1.507857329236921	1SL/1R
1259	##h	4.148895410561135	1SL/1R
1260	these	6.663703616435769	1SL/1R
1261	things	4.33575357973879	1SL/1R
1262	sa	5.0452926698813885	1SL/1R
1263	##ith	1.5687282578998671	1SL/1R
1264	Surely	16.285621462342903	1SL/1R
1265	I	5.059514067101277	1SL/1R
1266	come	8.629646363353599	1SL/1R
1267	quickly	11.576108797495982	1SL/1R
1268	Am	5.409340771820377	1SL/1R
1269	##en	5.125380295680117	1SL/1R
1270	Even	14.785481657134346	1SL/1R
1271	so	9.13079485644944	1SL/1R
1272	come	15.910440898762472	1SL/1R
1273	Lord	3.960779880243644	1SL/1R
1274	Jesus	5.769393284745224	1SL/1R
1275	.	0.36783380155845874	1SL/1R
1276	The	4.641489238094345	1SL/1R
1277	grace	16.196401544623026	1SL/1R
1278	of	0.18558475561189913	1SL/1R
1279	our	4.8403406576363635	1SL/1R
1280	Lord	0.0493857270169047	1SL/1R
1281	Jesus	0.055091738155854615	1SL/1R
1282	Christ	7.431337916203929	1SL/1R
1283	be	11.885014948572548	1SL/1R
1284	with	1.0130123252760768	1SL/1R
1285	you	1.6709702938894802	1SL/1R
1286	all	11.853650721312208	1SL/1R
1287	Am	1.8213129644408572	1SL/1R
1288	##en	0.12838470613469236	1SL/1R
1289	.	0.1421887676669191	1SL/1R
1290	And	5.395216160728747	1SL/2R
1291	he	2.9753667167096283	1SL/2R
1292	she	5.876893572561284	1SL/2R
1293	##wed	3.764734105555519	1SL/2R
1294	me	4.033377938084073	1SL/2R
1295	a	1.154460753883245	1SL/2R
1296	pure	8.132099446124348	1SL/2R
1297	river	9.80344274589184	1SL/2R
1298	of	0.7576105887716378	1SL/2R
1299	water	4.694362094588316	1SL/2R
1300	of	6.1994079309629715	1SL/2R
1301	life	5.753984027037853	1SL/2R
1302	clear	3.141732284912639	1SL/2R
1303	as	0.4937209939611877	1SL/2R
1304	crystal	10.213681409351645	1SL/2R
1305	proceeding	17.16702376777595	1SL/2R
1306	out	0.11374933962462426	1SL/2R
1307	of	0.6001782640474965	1SL/2R
1308	the	1.0568034077421518	1SL/2R
1309	throne	10.954401462653857	1SL/2R
1310	of	0.030523186560057466	1SL/2R
1311	God	2.496251888438395	1SL/2R
1312	and	1.1874305645897572	1SL/2R
1313	of	2.559565978974908	1SL/2R
1314	the	0.050226621890187687	1SL/2R
1315	Lamb	9.252948017542105	1SL/2R
1316	.	0.08300869304809393	1SL/2R
1317	In	0.3221102790129479	1SL/2R
1318	the	0.002558703778114298	1SL/2R
1319	midst	7.728836647087384	1SL/2R
1320	of	0.001230716694778973	1SL/2R
1321	the	0.26554392224275636	1SL/2R
1322	street	14.30048791047324	1SL/2R
1323	of	6.352722745697677	1SL/2R
1324	it	6.744814351862432	1SL/2R
1325	and	3.401837179516066	1SL/2R
1326	on	0.5802340706770059	1SL/2R
1327	either	1.7150971287708774	1SL/2R
1328	side	0.03073803481368765	1SL/2R
1329	of	0.11938111914671122	1SL/2R
1330	the	0.03025392481276123	1SL/2R
1331	river	4.785344263302168	1SL/2R
1332	was	3.348336324149605	1SL/2R
1333	there	5.521277895280234	1SL/2R
1334	the	2.778675445522614	1SL/2R
1335	tree	5.014674502291042	1SL/2R
1336	of	0.016050752208315828	1SL/2R
1337	life	4.4289446762162665	1SL/2R
1338	which	10.14397775747984	1SL/2R
1339	bare	15.40085443989532	1SL/2R
1340	twelve	16.740997853705245	1SL/2R
1341	manner	12.348171573920395	1SL/2R
1342	of	1.7389640689136003	1SL/2R
1343	fruits	6.7179531367686875	1SL/2R
1344	and	1.7991361086964361	1SL/2R
1345	yielded	9.329729948566731	1SL/2R
1346	her	8.022809706814307	1SL/2R
1347	fruit	1.6130990807980168	1SL/2R
1348	every	0.6576685161284678	1SL/2R
1349	month	5.186889161780936	1SL/2R
1350	and	3.9658614760342163	1SL/2R
1351	the	2.3474902223063037	1SL/2R
1352	leaves	14.73883447839187	1SL/2R
1353	of	0.06123207132362371	1SL/2R
1354	the	1.3215651281701646	1SL/2R
1355	tree	1.3203843878859944	1SL/2R
1356	were	3.812680098238775	1SL/2R
1357	for	0.5531453819770491	1SL/2R
1358	the	0.7704877486766241	1SL/2R
1359	healing	10.785079591033503	1SL/2R
1360	of	0.0328105119013385	1SL/2R
1361	the	2.305616180062187	1SL/2R
1362	nations	12.67913335965918	1SL/2R
1363	.	0.10753824636272911	1SL/2R
1364	And	1.5167815470023973	1SL/2R
1365	there	6.026814153390798	1SL/2R
1366	shall	8.029110868531749	1SL/2R
1367	be	0.007817027070034427	1SL/2R
1368	no	0.23265557367244527	1SL/2R
1369	more	1.9960501549235794	1SL/2R
1370	curse	13.207066461926358	1SL/2R
1371	but	12.178455855327352	1SL/2R
1372	the	0.7221772730007979	1SL/2R
1373	throne	14.288187272912756	1SL/2R
1374	of	0.08584036131540693	1SL/2R
1375	God	2.584860819562162	1SL/2R
1376	and	0.514812518825801	1SL/2R
1377	of	0.7352262646300066	1SL/2R
1378	the	0.06820539610454016	1SL/2R
1379	Lamb	9.34072854004044	1SL/2R
1380	shall	0.27078183547308354	1SL/2R
1381	be	1.8117099840946989	1SL/2R
1382	in	3.472424442391325	1SL/2R
1383	it	6.226708943932627	1SL/2R
1384	and	2.1186711933668323	1SL/2R
1385	his	1.0994717281331472	1SL/2R
1386	servants	8.12670449988343	1SL/2R
1387	shall	0.34411306062933456	1SL/2R
1388	serve	3.9543028199494135	1SL/2R
1389	him	1.5990650744300023	1SL/2R
1390	.	0.15772658696410397	1SL/2R
1391	And	2.014623249631559	1SL/2R
1392	they	6.455089910147286	1SL/2R
1393	shall	8.901086992134772	1SL/2R
1394	see	2.5312263270701623	1SL/2R
